source_repo,source_commit,path,category,review_phase,priority,review_status,assimilation_decision,pqts_target,license_boundary,size_bytes,line_count,sha256,notes
freqtrade/freqtrade,e00a1fd28c03,tests/freqtradebot/__init__.py,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,"Use as behavioral coverage inspiration, not as copied fixtures."
freqtrade/freqtrade,e00a1fd28c03,tests/freqtradebot/test_freqtradebot.py,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,206668,5917,d3203c6aa4211d6f8b2196ebf46608136545e46514cfeaf83344c3e844c2a754,"Use as behavioral coverage inspiration, not as copied fixtures."
freqtrade/freqtrade,e00a1fd28c03,tests/freqtradebot/test_integration.py,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,32798,859,369428aa94fcfc2a757c104273e07c9b7834bea1189620a6c8ddfa5020ea3b24,"Use as behavioral coverage inspiration, not as copied fixtures."
freqtrade/freqtrade,e00a1fd28c03,tests/freqtradebot/test_stoploss_on_exchange.py,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,42953,1253,bc498a25c722a834e8c49bbe396defe09c417c8f676312015ab11b94ad27d262,"Use as behavioral coverage inspiration, not as copied fixtures."
freqtrade/freqtrade,e00a1fd28c03,tests/freqtradebot/test_worker.py,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,9275,259,3a10600ccc0db42e91743604c76d73b7ef8e335da9140976de5bc573f83c57d0,"Use as behavioral coverage inspiration, not as copied fixtures."
freqtrade/freqtrade,e00a1fd28c03,tests/leverage/test_candletype.py,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,916,33,01c56c4801e552ca8b92ae4a302dbb8862fd7e654f495df5aa27218329c6320e,"Use as behavioral coverage inspiration, not as copied fixtures."
freqtrade/freqtrade,e00a1fd28c03,tests/leverage/test_interest.py,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,1413,49,8652f6f9c2b10d2f1938986443a619728d56a8504b61a8c3888f431ee96f96f8,"Use as behavioral coverage inspiration, not as copied fixtures."
freqtrade/freqtrade,e00a1fd28c03,tests/leverage/test_update_liquidation_price.py,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,1800,57,c5a3afec43b5470fc4e7a251e53579d7ee4bb598c7caf389417b375b15e187c5,"Use as behavioral coverage inspiration, not as copied fixtures."
freqtrade/freqtrade,e00a1fd28c03,tests/optimize/__init__.py,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,2406,86,4a5162577683a84592c826c6206f1accb9f62ffe8cd612afa614ccfadab088c2,"Use as behavioral coverage inspiration, not as copied fixtures."
freqtrade/freqtrade,e00a1fd28c03,tests/optimize/conftest.py,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,2098,70,229ef07ffce3198f1e612cfb537ace59cbecca00335894c047d9cf1fa2bb72d3,"Use as behavioral coverage inspiration, not as copied fixtures."
freqtrade/freqtrade,e00a1fd28c03,tests/optimize/test_optimize_reports.py,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,27523,737,e0a6e513adfaebda3b676bafe24c690cd7fe33e9f32b0c9525318e588e1158e8,"Use as behavioral coverage inspiration, not as copied fixtures."
freqtrade/freqtrade,e00a1fd28c03,tests/persistence/__init__.py,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,"Use as behavioral coverage inspiration, not as copied fixtures."
freqtrade/freqtrade,e00a1fd28c03,tests/persistence/test_db_context.py,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,633,24,839497dca76e908d5ce2cd7053f9fd53aad65fadf5e902cabfc1dcf58b945fd3,"Use as behavioral coverage inspiration, not as copied fixtures."
freqtrade/freqtrade,e00a1fd28c03,tests/persistence/test_db_migration.py,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,2777,69,4a3bdbc5af9fcb90ad02ac67a684d967c865dc2fada105d711c5596c219868f5,"Use as behavioral coverage inspiration, not as copied fixtures."
freqtrade/freqtrade,e00a1fd28c03,tests/persistence/test_key_value_store.py,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,2865,69,b6ec17bbf9e33421f3b84b2a8b56317df6e63b84c005194347349c4fd79224dc,"Use as behavioral coverage inspiration, not as copied fixtures."
freqtrade/freqtrade,e00a1fd28c03,tests/persistence/test_migrations.py,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,17932,496,e2327c695aba23cdcb96b27032094730a9992f809c949074eff05591f8456506,"Use as behavioral coverage inspiration, not as copied fixtures."
freqtrade/freqtrade,e00a1fd28c03,tests/persistence/test_persistence.py,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,107366,2941,91956a363ab49231fe7a9b3a057cdf4761b85f3042d21c4e0bc1518895bbbe54,"Use as behavioral coverage inspiration, not as copied fixtures."
freqtrade/freqtrade,e00a1fd28c03,tests/persistence/test_trade_custom_data.py,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,6030,168,53de0ef78badf233553b2bf1d32bc51b597b64e81c240df877b780ca4b7dfa9c,"Use as behavioral coverage inspiration, not as copied fixtures."
freqtrade/freqtrade,e00a1fd28c03,tests/persistence/test_trade_fromjson.py,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,11653,342,9e8b6958b3bd9b28ed021eb85bbb58c894552958b99cfb290cf48c40ef410f2a,"Use as behavioral coverage inspiration, not as copied fixtures."
freqtrade/freqtrade,e00a1fd28c03,tests/plugins/__init__.py,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,"Use as behavioral coverage inspiration, not as copied fixtures."
freqtrade/freqtrade,e00a1fd28c03,tests/plugins/test_pairlist.py,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,105322,2907,6bd5a1f1321995d666bb585b7228a67d3772363678dc6afdfd1eabe407909df2,"Use as behavioral coverage inspiration, not as copied fixtures."
freqtrade/freqtrade,e00a1fd28c03,tests/plugins/test_pairlocks.py,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,6973,193,86e2119e703c72e5e218cd385957da6cfc7ab1d56f0ef1dd6795905afb784b2e,"Use as behavioral coverage inspiration, not as copied fixtures."
freqtrade/freqtrade,e00a1fd28c03,tests/plugins/test_percentchangepairlist.py,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,12663,377,ca23e56e4f35f1569bbbd52888e09b9086b45c2c595d7dc9bf2bb9d42950dc3e,"Use as behavioral coverage inspiration, not as copied fixtures."
freqtrade/freqtrade,e00a1fd28c03,tests/plugins/test_protections.py,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,35077,1079,f9e5337fa287bdf760e792c03b7493c0f50c96dacea6ad61d8979a408d8ffcbd,"Use as behavioral coverage inspiration, not as copied fixtures."
freqtrade/freqtrade,e00a1fd28c03,tests/plugins/test_remotepairlist.py,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,11840,381,567deb126a23795c3d8ebc3779e35c5bea60c52c9a2c577c8dad9100682a5432,"Use as behavioral coverage inspiration, not as copied fixtures."
freqtrade/freqtrade,e00a1fd28c03,tests/pytest.sh,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,110,5,6e812833b387b30d47b3d0e2f5a36f34a41b8664eef583e40cf35e2409dfefc2,"Use as behavioral coverage inspiration, not as copied fixtures."
freqtrade/freqtrade,e00a1fd28c03,tests/rpc/__init__.py,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,"Use as behavioral coverage inspiration, not as copied fixtures."
freqtrade/freqtrade,e00a1fd28c03,tests/rpc/test_fiat_convert.py,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,8321,229,68ed69994e8a0e4c1405a96bc9e4a509217986f0470b25ff334d582cbba16342,"Use as behavioral coverage inspiration, not as copied fixtures."
freqtrade/freqtrade,e00a1fd28c03,tests/rpc/test_rpc.py,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,54166,1540,050628117d092cf444bc5ea08e07e9f702c459d3da0a985d15ee410539c7c79e,"Use as behavioral coverage inspiration, not as copied fixtures."
freqtrade/freqtrade,e00a1fd28c03,tests/rpc/test_rpc_apiserver.py,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,121171,3626,a94038e04571499ad6db4b457ccaf38bd308b8469cadb7f12965a1fe2e79755e,"Use as behavioral coverage inspiration, not as copied fixtures."
freqtrade/freqtrade,e00a1fd28c03,tests/rpc/test_rpc_emc.py,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,14229,468,555c6e08e83c3ea120586361126425657289bb049b585e171b8461d49eb3ef3b,"Use as behavioral coverage inspiration, not as copied fixtures."
freqtrade/freqtrade,e00a1fd28c03,tests/rpc/test_rpc_manager.py,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,9349,220,a29179be37bc006250059140a4ffb5fe0aa36eb7235cc63bbdbd382483b1bf25,"Use as behavioral coverage inspiration, not as copied fixtures."
freqtrade/freqtrade,e00a1fd28c03,tests/rpc/test_rpc_telegram.py,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,110961,3066,17cc6c43fadb5a2d1ad463b7559247fd407683b2bac45bc86aa63cbeb34e19f9,"Use as behavioral coverage inspiration, not as copied fixtures."
freqtrade/freqtrade,e00a1fd28c03,tests/rpc/test_rpc_webhook.py,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,17949,509,16ed874f800919712daacab3546ec10ff144cdeb69bc8728afa1fac9df05a2bc,"Use as behavioral coverage inspiration, not as copied fixtures."
freqtrade/freqtrade,e00a1fd28c03,tests/setup.Tests.ps1,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,6411,177,ba3683e2816d596a4979e8ebda661a3c4a1c8f0bd59e0b0e0258f4a241b49318,"Use as behavioral coverage inspiration, not as copied fixtures."
freqtrade/freqtrade,e00a1fd28c03,tests/strategy/__init__.py,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,"Use as behavioral coverage inspiration, not as copied fixtures."
freqtrade/freqtrade,e00a1fd28c03,tests/strategy/strats/__init__.py,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,"Use as behavioral coverage inspiration, not as copied fixtures."
freqtrade/freqtrade,e00a1fd28c03,tests/strategy/strats/broken_strats/broken_futures_strategies.py,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,2538,90,50f9add325a2aeb7c93654b3d8bf88ca7726ce691beaadde7fe530322c79ade8,"Use as behavioral coverage inspiration, not as copied fixtures."
freqtrade/freqtrade,e00a1fd28c03,tests/strategy/strats/broken_strats/legacy_strategy_v1.py,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,582,21,37574e5c01e2f15ca199360be638656e39ba55b863625bb314ad5781adfaa33e,"Use as behavioral coverage inspiration, not as copied fixtures."
freqtrade/freqtrade,e00a1fd28c03,tests/strategy/strats/failing_strategy.py,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,202,9,7e3a298563d7616517436db2c7fe6dc073e7fd04b86089b24fe6ac64fe9e027c,"Use as behavioral coverage inspiration, not as copied fixtures."
freqtrade/freqtrade,e00a1fd28c03,tests/strategy/strats/informative_decorator_strategy.py,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,3238,85,6b8a22eeb9516a01ae77bef02aee14fb9b984c137108e2e4050ed285280c6aee,"Use as behavioral coverage inspiration, not as copied fixtures."
freqtrade/freqtrade,e00a1fd28c03,tests/strategy/strats/strategy_test_v2.py,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,5170,150,6c185881c421ded2631096711633282b30e412b9858d83fb52961c9196d4a888,"Use as behavioral coverage inspiration, not as copied fixtures."
freqtrade/freqtrade,e00a1fd28c03,tests/strategy/strats/strategy_test_v3.py,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,6754,218,c7967cd08a2831db1186aa04962abf1d70e92e348879854bc0adad05d83cb127,"Use as behavioral coverage inspiration, not as copied fixtures."
freqtrade/freqtrade,e00a1fd28c03,tests/strategy/strats/strategy_test_v3_custom_entry_price.py,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,1319,43,4759f8b9d5e045a9ce9fffaff5257c3b90979bc64f87c1c92387c5d09c813d88,"Use as behavioral coverage inspiration, not as copied fixtures."
freqtrade/freqtrade,e00a1fd28c03,tests/strategy/test_default_strategy.py,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,2321,82,0499371c1ed5b081082dc057c85e22648f8ec4773fd42692385ea2d5d9b2e0f9,"Use as behavioral coverage inspiration, not as copied fixtures."
freqtrade/freqtrade,e00a1fd28c03,tests/strategy/test_interface.py,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,39211,1061,10ee3f53072989d3bfb71a8a75da2296cb97ce0a5dae13654bcfcd33d4b88ad2,"Use as behavioral coverage inspiration, not as copied fixtures."
freqtrade/freqtrade,e00a1fd28c03,tests/strategy/test_strategy_helpers.py,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,19087,445,acf8b405fac9bfa7a10c9ec443c680297061f12e09a328383cc30221f7ac9977,"Use as behavioral coverage inspiration, not as copied fixtures."
freqtrade/freqtrade,e00a1fd28c03,tests/strategy/test_strategy_loading.py,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,19451,543,84e10893d007f8bdfb80b8c819b751c95fe4410b2bb4753677a7586f6ede10d0,"Use as behavioral coverage inspiration, not as copied fixtures."
freqtrade/freqtrade,e00a1fd28c03,tests/strategy/test_strategy_parameters.py,test_suite,P2,medium,unreviewed,pending,tests,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,5410,140,eafb1e806bbea6d7ce6349be0aedbd41bf9c2d583717c1c5e15b7f8b6eb17890,"Use as behavioral coverage inspiration, not as copied fixtures."
